ID,Business Name,Trade Name,Sidewalk Cafe Type,License Number,Full Address,Address Building,Address Street Name,City,State,ZIP Code,Borough,Address Location,Phone Number,Lic Area Sq Ft
792,PAUL'S CORNER INC.,MON PETIT CAFE,Unenclosed Sidewalk Cafe,1420012,"801 LEXINGTON AVE, NEW YORK, NY 10065",801,LEXINGTON AVE,NEW YORK,NY,10065,Manhattan,,(212) 355-2233,108
460,PEARLSTONE BURGER CORPORATION,BURGER BURGER,Unenclosed Sidewalk Cafe,1280649,"77 PEARL STREET, NEW YORK, NY 10004",77,PEARL STREET,NEW YORK,NY,10004,Manhattan,,(212) 269-9100,87
121,P.E.C GROUP LTD.,PEPOLINO'S,Unenclosed Sidewalk Cafe,1023699,"281 WEST BROADWAY, NEW YORK, NY 10013",281,WEST BROADWAY,NEW YORK,NY,10013,Manhattan,,(212) 966-9983,99
379,PECKSLIP RESTAURANT CORP.,MEADE'S,Unenclosed Sidewalk Cafe,1245534,"22 PECK SLIP, NEW YORK, NY 10038",22,PECK SLIP,NEW YORK,NY,10038,Manhattan,,(212) 791-1818,234
778,"PEDRO'S BAR & RESTAURANT, INC",,Unenclosed Sidewalk Cafe,1418616,"73 JAY STREET, BROOKLYN, NY 11201",73,JAY STREET,BROOKLYN,NY,11201,Brooklyn,,(718) 797-2851,280
329,PEPE'S REST. GROUP LLC.,LAS RAMBLAS,Unenclosed Sidewalk Cafe,1221449,"170 W 4TH ST, NEW YORK, NY 10014",170,W 4TH ST,NEW YORK,NY,10014,Manhattan,,(646) 415-7924,33
266,PEPRICO INC.,CACIO & PEPE,Unenclosed Sidewalk Cafe,1189217,"182 2ND AVE, NEW YORK, NY 10003",182,2ND AVE,NEW YORK,NY,10003,Manhattan,,(212) 505-5931,116
831,"PERFECT TOUCH CUISINE II, INC",,Unenclosed Sidewalk Cafe,1423678,"1148 NOSTRAND AVE, BROOKLYN, NY 11225",1148,NOSTRAND AVE,BROOKLYN,NY,11225,Brooklyn,,(347) 915-2777,213
252,PER TAVERN CORP,THE KETTLE BLACK,Enclosed Sidewalk Cafe,1179946,"8622 3 AVENUE, BROOKLYN, NY 11209",8622,3 AVENUE,BROOKLYN,NY,11209,Brooklyn,,(718) 680-7862,346
173,"PGGS GOURMET, INC",COLUMBUS GOURMET FOOD,Unenclosed Sidewalk Cafe,1111397,"261 COLUMBUS AVE, NEW YORK, NY 10023",261,COLUMBUS AVE,NEW YORK,NY,10023,Manhattan,,(212) 721-7800,234
541,PGT REST. CORP.,SLAINTE,Unenclosed Sidewalk Cafe,1318806,"304 BOWERY, NEW YORK, NY 10012",304,BOWERY,NEW YORK,NY,10012,Manhattan,,(212) 253-7030,170
419,PHILLIES PIZZERIA II INC,PHILLIES PIZZA,Enclosed Sidewalk Cafe,1270105,"7402 ELIOT AVE, QUEENS, NY 11379",7402,ELIOT AVE,QUEENS,NY,11379,Queens,,(718) 397-1340,350
336,PHILLIPOS RESTAURANT INC.,BARKING DOG LUNCHEONETTE,Unenclosed Sidewalk Cafe,1222470,"1678 3 AVE, NEW YORK, NY 10128",1678,3 AVE,NEW YORK,NY,10128,Manhattan,,(212) 831-1800,451
949,"PIACERE ENTERPRISES, LLC",PIACERE,Unenclosed Sidewalk Cafe,1458267,"351 BROOME ST, NEW YORK, NY 10013",351,BROOME ST,NEW YORK,NY,10013,Manhattan,,(347) 595-4413,170
899,PIE FACE 507 LLC,PIE FACE,Unenclosed Sidewalk Cafe,1440763,"507A 3RD AVE, NEW YORK, NY 10016",507A,3RD AVE,NEW YORK,NY,10016,Manhattan,,(860) 961-7601,308
987,PIO PIO OCHO INC,PIO PIO,Unenclosed Sidewalk Cafe,1464672,"604 10TH AVE, NEW YORK, NY 10036",604,10TH AVE,NEW YORK,NY,10036,Manhattan,,(212) 459-2929,181
183,PISTICCI RESTAURANT CORP,PISTICCI RESTAURANT,Unenclosed Sidewalk Cafe,1133801,"125 LASALLE ST, NEW YORK, NY 10027",125,LASALLE ST,NEW YORK,NY,10027,Manhattan,,(212) 932-3500,295
635,PIZZERIA UNO OF FOREST HILLS INC,UNO CHICAGO GRILL,Unenclosed Sidewalk Cafe,1352650,"107-16 70TH RD, FOREST HILLS, NY 11375",107-16,70TH RD,FOREST HILLS,NY,11375,Queens,,(718) 793-6700,214
4,P.J.COFFEE SHOP INC,CLARKE'S RESTAURANT,Enclosed Sidewalk Cafe,0623018,"80 CLARK STREET, BROOKLYN, NY 11201",80,CLARK STREET,BROOKLYN,NY,11201,Brooklyn,,(718) 855-5484,479
577,PJ'S OF LITTLE ITALY INC,PELLEGRINOS,Unenclosed Sidewalk Cafe,1343750,"138 MULBERRY ST, NEW YORK, NY 10013",138,MULBERRY ST,NEW YORK,NY,10013,Manhattan,,(212) 343-7000,65
286,PK & SON LLC,MATCH 65,Unenclosed Sidewalk Cafe,1200796,"27 E 65TH ST, NEW YORK, NY 10065",27,E 65TH ST,NEW YORK,NY,10065,Manhattan,,(212) 737-4400,102
956,PLAN A GROUP LLC,FORGTMENOT,Unenclosed Sidewalk Cafe,1458966,"138 DIVISION ST, NEW YORK, NY 10002",138,DIVISION ST,NEW YORK,NY,10002,Manhattan,,(646) 707-3195,134
311,"PLAZA PATISSERIE, INC.",,Unenclosed Sidewalk Cafe,1219506,"29-20 30TH AVE, QUEENS, NY 11102",29-20,30TH AVE,QUEENS,NY,11102,Queens,,(718) 726-2447,476
716,"PLOUTARXOS, INC.",AGORA TAVERNA,Unenclosed Sidewalk Cafe,1385297,"70-09 AUSTIN ST, QUEENS, NY 11375",70-09,AUSTIN ST,QUEENS,NY,11375,Queens,,(718) 793-7300,481
271,PMC CORP,VERTIGO,Enclosed Sidewalk Cafe,1190138,"354 THIRD AVENUE, NEW YORK, NY 10010",354,THIRD AVENUE,NEW YORK,NY,10010,Manhattan,,(212) 696-1011,336
261,POINT JUDITH LLC,MERMAID INN,Unenclosed Sidewalk Cafe,1188827,"96 2ND AVE, NEW YORK, NY 10003",96,2ND AVE,NEW YORK,NY,10003,Manhattan,,(212) 465-9500,146
506,POLLOS MARIO WOODHAVEN CORP.,POLLOS MARIO,Enclosed Sidewalk Cafe,1305734,"6320 WOODHAVEN BLVD, QUEENS, NY 11374",6320,WOODHAVEN BLVD,QUEENS,NY,11374,Queens,,(718) 565-2055,412
384,PONENTE LLC,NIZZA,Unenclosed Sidewalk Cafe,1248301,"628 9TH AVENUE, NEW YORK, NY 10036",628,9TH AVENUE,NEW YORK,NY,10036,Manhattan,,(212) 956-1800,249
221,PORTICI RESTAURANT INC,44 SOUTHWEST,Unenclosed Sidewalk Cafe,1163815,"621 9TH AVE, NEW YORK, NY 10036",621,9TH AVE,NEW YORK,NY,10036,Manhattan,,(212) 315-4582,268
331,PORTO RESTAURANT INC.,HOLLYWOOD DINER,Unenclosed Sidewalk Cafe,1221677,"574 6TH AVE, NEW YORK, NY 10011",574,6TH AVE,NEW YORK,NY,10011,Manhattan,,(212) 691-8465,185
243,POSTO INC.,,Unenclosed Sidewalk Cafe,1172166,"310 SECOND AVENUE, NEW YORK, NY 10003",310,SECOND AVENUE,NEW YORK,NY,10003,Manhattan,,(212) 807-7800,273
840,"POUNDS & OUNCES, LLC",POUNDS & OUNCES,Unenclosed Sidewalk Cafe,1424891,"160 8TH AVE, NEW YORK, NY 10011",160,8TH AVE,NEW YORK,NY,10011,Manhattan,,(917) 957-1022,498
620,"POY LAUNG THAI RESTAURANT,INC.",TAI THAI,Unenclosed Sidewalk Cafe,1349191,"206 BEDFORD AVENUE, BROOKLYN, NY 11211",206,BEDFORD AVENUE,BROOKLYN,NY,11211,Brooklyn,,(718) 599-5556,52
695,PPB PUB LTD,MEXIBBQ,Unenclosed Sidewalk Cafe,1381569,"37-11/13 30TH AVE, ASTORIA, NY 11103",37-11/13,30TH AVE,ASTORIA,NY,11103,Queens,,(718) 626-0033,390
760,"PQ 53RD STREET, INC.",LE PAIN QUOTIDIEN,Unenclosed Sidewalk Cafe,1414267,"7 E 53RD ST, NEW YORK, NY 10022",7,E 53RD ST,NEW YORK,NY,10022,Manhattan,,(212) 359-9000,48
424,PQ 550 HUDSON INC,LE PAIN QUOTIDIEN,Unenclosed Sidewalk Cafe,1274769,"550 HUDSON ST, NEW YORK, NY 10014",550,HUDSON ST,NEW YORK,NY,10014,Manhattan,,(212) 359-9000,328
931,PQ 933 BROADWAY INC,LE PAIN QUOTIDIEN,Unenclosed Sidewalk Cafe,1454646,"929-933 BROADWAY, NEW YORK, NY 10010",929-933,BROADWAY,NEW YORK,NY,10010,Manhattan,,(212) 359-9024,126
991,"PQ EAST 83RD ST, INC",LE PAIN QUOTIDIEN,Unenclosed Sidewalk Cafe,1465870,"1592 1 AVENUE, NEW YORK, NY 10028",1592,1 AVENUE,NEW YORK,NY,10028,Manhattan,,(212) 359-9000,226
396,PQ FIRST INC,LE PAIN QUOTIDIEN,Unenclosed Sidewalk Cafe,1251803,"1270 1 AVENUE, NEW YORK, NY 10065",1270,1 AVENUE,NEW YORK,NY,10065,Manhattan,,(212) 359-9000,126
705,PQ MEATPACKING DISTRICT INC,LE PAIN QUOTIDIEN,Unenclosed Sidewalk Cafe,1384166,"52 9TH AVE, NEW YORK, NY 10011",52,9TH AVE,NEW YORK,NY,10011,Manhattan,,(212) 359-9000,102
985,"PQ PARK SLOPE, INC.",LE PAIN QUOTIDIEN,Unenclosed Sidewalk Cafe,1464033,"239 5TH AVE, BROOKLYN, NY 11215",239,5TH AVE,BROOKLYN,NY,11215,Brooklyn,,(212) 359-900,254
691,"PQ UNION SQUARE, INC",LE PAIN QUOTIDIEN,Unenclosed Sidewalk Cafe,1380933,"801 BROADWAY, NEW YORK, NY 10003",801,BROADWAY,NEW YORK,NY,10003,Manhattan,,(212) 359-9000,529
443,PQ UPPER WEST INC,LE PAIN QUOTIDIEN,Unenclosed Sidewalk Cafe,1277778,"2463 BROADWAY, NEW YORK, NY 10025",2463,BROADWAY,NEW YORK,NY,10025,Manhattan,,(212) 359-9000,171
290,"PQ WEST 84TH, INC.",LE PAIN QUOTIDIEN,Unenclosed Sidewalk Cafe,1207810,"494 AMSTERDAM AVE, NEW YORK, NY 10024",494,AMSTERDAM AVE,NEW YORK,NY,10024,Manhattan,,(212) 359-9000,202
978,PRET A MANGER (USA) LIMITED,PRET A MANGER,Unenclosed Sidewalk Cafe,1463006,"205 E 42ND ST, NEW YORK, NY 10017",205,E 42ND ST,NEW YORK,NY,10017,Manhattan,,(212) 867-1905,107
971,PRET A MANGER (USA) LTD,PRET A MANGER,Unenclosed Sidewalk Cafe,1462339,"350 HUDSON ST, NEW YORK, NY 10014",350,HUDSON ST,NEW YORK,NY,10014,Manhattan,,(212) 847-0421,421
972,PRET A MANGER (USA) LTD,PRET A MANGER,Unenclosed Sidewalk Cafe,1462355,"821 BROADWAY, NEW YORK, NY 10017",821,BROADWAY,NEW YORK,NY,10017,Manhattan,,(212) 673-6898,235
492,PROGETTO INC.,ETCETERA ETCETERA RESTAURANT,Unenclosed Sidewalk Cafe,1289268,"352 W 44TH ST, NEW YORK, NY 10036",352,W 44TH ST,NEW YORK,NY,10036,Manhattan,,(212) 399-4141,106
881,PROSPECT RESTAURANT LLC,PROSPECT,Unenclosed Sidewalk Cafe,1433784,"773 FULTON ST, BROOKLYN, NY 11217",773,FULTON ST,BROOKLYN,NY,11217,Brooklyn,,(917) 750-8760,109
495,PRY RESTAURANT CORP,DRESNERS,Enclosed Sidewalk Cafe,1292658,"1479 YORK AVENUE, NEW YORK, NY 10075",1479,YORK AVENUE,NEW YORK,NY,10075,Manhattan,,(212) 988-5153,189
236,"PS BROTHERS GOURMET, INC.",INDUS VALLEY,Enclosed Sidewalk Cafe,1169442,"2636 BROADWAY, NEW YORK, NY 10025",2636,BROADWAY,NEW YORK,NY,10025,Manhattan,,(212) 222-9222,200
799,QUALITY EDIBLES LLC,GELATO TI AMO,Unenclosed Sidewalk Cafe,1420814,"68 2ND AVE, NEW YORK, NY 10003",68,2ND AVE,NEW YORK,NY,10003,Manhattan,,(718) 607-8306,89
945,QUIMERA RESTAURANT GROUP LLC,BARRACA,Unenclosed Sidewalk Cafe,1457681,"81 GREENWICH AVE, NEW YORK, NY 10014",81,GREENWICH AVE,NEW YORK,NY,10014,Manhattan,,(631) 424-8480,339
95,RADIANTE LLC,CITY HALL RESTAURANT,Unenclosed Sidewalk Cafe,0980100,"131 DUANE ST, NEW YORK, NY 10013",131,DUANE ST,NEW YORK,NY,10013,Manhattan,,(212) 406-9038,382
69,R&A EAST 16TH ASSOCIATES,CHAT 'N CHEW,Unenclosed Sidewalk Cafe,0943587,"10 EAST   16 ST, NEW YORK, NY 10003",10,EAST   16 ST,NEW YORK,NY,10003,Manhattan,,(212) 661-1313,85
158,RAGUBOY CORP.,SUPPER,Unenclosed Sidewalk Cafe,1097153,"156 E 2ND ST, NEW YORK, NY 10009",156,E 2ND ST,NEW YORK,NY,10009,Manhattan,,(212) 477-7600,162
153,"RAJMAR HOLDINGS, INC.",HUDSON BAR AND BOOKS,Unenclosed Sidewalk Cafe,1092103,"636 HUDSON ST, NEW YORK, NY 10014",636,HUDSON ST,NEW YORK,NY,10014,Manhattan,,(212) 355-9888,80
280,RAMBLING HOUSE INC,TARA HILL,Unenclosed Sidewalk Cafe,1192697,"4292 KATONAH AVE, BRONX, NY 10470",4292,KATONAH AVE,BRONX,NY,10470,Bronx,,(718) 798-4510,300
449,RAM EATS LLC,BLOCKHEADS BURRITOS,Unenclosed Sidewalk Cafe,1277938,"951 AMSTERDAM AVE, NEW YORK, NY 10025",951,AMSTERDAM AVE,NEW YORK,NY,10025,Manhattan,,(212) 662-8226,137
833,"RANA USA, LLC",GIOVANNI RANA RESTAURANT,Unenclosed Sidewalk Cafe,1423785,"75 9TH AVE, NEW YORK, NY 10011",75,9TH AVE,NEW YORK,NY,10011,Manhattan,,(212) 370-0975,304
785,RANCHO VIDA LLC,,Unenclosed Sidewalk Cafe,1419343,"570-572 AMSTERDAM AVE, NEW YORK, NY 10024",570-572,AMSTERDAM AVE,NEW YORK,NY,10024,Manhattan,,(212) 362-1514,252
85,R ANGEL INC,MCDONALD'S,Enclosed Sidewalk Cafe,0970546,"5725 ROOSEVELT AVE, WOODSIDE, NY 11377",5725,ROOSEVELT AVE,WOODSIDE,NY,11377,Queens,,(631) 698-4788,176
787,RARO INC,RAFELE,Unenclosed Sidewalk Cafe,1419407,"29 7 AVE S, NEW YORK, NY 10014",29,7 AVE S,NEW YORK,NY,10014,Manhattan,,(212) 253-1373,351
465,RAYNICK CORP,MOLE,Unenclosed Sidewalk Cafe,1281981,"205 ALLEN ST, NEW YORK, NY 10002",205,ALLEN ST,NEW YORK,NY,10002,Manhattan,,(212) 289-8226,54
844,RAYRAY THAI INC.,NATIONAL THAI RESTAURANT,Unenclosed Sidewalk Cafe,1425803,"723 FULTON ST, BROOKLYN, NY 11217",723,FULTON ST,BROOKLYN,NY,11217,Brooklyn,,(718) 522-3510,160
300,RBG VILLAGE LLC,TAVERN ON 3RD,Unenclosed Sidewalk Cafe,1217616,"380 3RD AVE, NEW YORK, NY 10016",380,3RD AVE,NEW YORK,NY,10016,Manhattan,,(917) 589-7089,138
161,RDK RESTAURANT CORP.,BISTRO LES AMIS,Unenclosed Sidewalk Cafe,1101999,"180 SPRING ST, NEW YORK, NY 10012",180,SPRING ST,NEW YORK,NY,10012,Manhattan,,(212) 226-8645,298
174,REBA REALTY CORP.,WALKER'S,Unenclosed Sidewalk Cafe,1116343,"16 N MOORE ST, NEW YORK, NY 10013",16,N MOORE ST,NEW YORK,NY,10013,Manhattan,,(212) 941-0142,488
538,RECTOR STREET FOOD ENTERPRISES LTD.,GEORGE'S,Unenclosed Sidewalk Cafe,1315977,"11 RECTOR ST, NEW YORK, NY 10006",11,RECTOR ST,NEW YORK,NY,10006,Manhattan,87-89 GREENWICH STREET,(212) 269-8026,140
502,"RED BAMBOO ON 7TH AVENUE, INC",,Enclosed Sidewalk Cafe,1301309,"47-49 7 AVENUE SOUTH, NEW YORK, NY 10014",47-49,7 AVENUE SOUTH,NEW YORK,NY,10014,Manhattan,,(212) 255-2848,735
205,RED MULBERRY LTD,SAMBUCA'S,Unenclosed Sidewalk Cafe,1158751,"105 MULBERRY ST, NEW YORK, NY 10013",105,MULBERRY ST,NEW YORK,NY,10013,Manhattan,,(212) 431-0408,145
217,REMEDY BAR GROUP LLC,UPTOWN,Unenclosed Sidewalk Cafe,1161913,"1576 3RD AVE, NEW YORK, NY 10128",1576,3RD AVE,NEW YORK,NY,10128,Manhattan,,(212) 858-1388,190
176,RENOLTA LLC,NICE MATIN,Unenclosed Sidewalk Cafe,1125981,"201 WEST   79 ST, NEW YORK, NY 10024",201,WEST   79 ST,NEW YORK,NY,10024,Manhattan,,(212) 573-1988,820
461,RESTAURANT 101 INC.,DYCKMAN EXPRESS RESTAURANT,Unenclosed Sidewalk Cafe,1281025,"101B DYCKMAN ST, NEW YORK, NY 10040",101B,DYCKMAN ST,NEW YORK,NY,10040,Manhattan,,(212) 567-2288,311
50,RESTAURANT 597 INC.,BUS STOP,Unenclosed Sidewalk Cafe,0918358,"597 HUDSON ST, NEW YORK, NY 10014",597,HUDSON ST,NEW YORK,NY,10014,Manhattan,,(212) 206-1100,297
58,"RESTAURANT VENTURES OF NY,INC.",SAVORE RISTORANTE,Unenclosed Sidewalk Cafe,0920983,"200 SPRING ST, NEW YORK, NY 10012",200,SPRING ST,NEW YORK,NY,10012,Manhattan,,(212) 431-1212,293
650,RIGOLETTO LLC,5 NAPKIN BURGER,Unenclosed Sidewalk Cafe,1356065,"3501 36 STREET, L.I.C., NY 11106",3501,36 STREET,L.I.C.,NY,11106,Queens,,(212) 333-2323,778
108,RIOMAR CORP,KANA,Unenclosed Sidewalk Cafe,1003195,"324 SPRING ST, SOHO, NY 10013",324,SPRING ST,SOHO,NY,10013,Manhattan,,(212) 343-8180,119
603,RIVER BARREL INC,MRS. KIM'S,Unenclosed Sidewalk Cafe,1346892,"87 KENT ST, BROOKLYN, NY 11222",87,KENT ST,BROOKLYN,NY,11222,Brooklyn,,(718) 349-3263,175
398,RIZ BAGELS INC.,,Enclosed Sidewalk Cafe,1252836,"57-20 WOODSIDE AVENUE, WOODSIDE, NY 11377",57-20,WOODSIDE AVENUE,WOODSIDE,NY,11377,Queens,,(718) 803-3595,306
113,"ROCCO'S ITALIAN CAFETERIA,INC.",ROCCO'S ITALIAN CAFETERIA,Unenclosed Sidewalk Cafe,1008741,"6408 FORT HAMILTON PKWY, BROOKLYN, NY 11219",6408,FORT HAMILTON PKWY,BROOKLYN,NY,11219,Brooklyn,,(718) 833-2109,402
9,ROLL-N-ROASTER CORP.,,Enclosed Sidewalk Cafe,0698346,"2901 EMMONS AVENUE, BROOKLYN, NY 11235",2901,EMMONS AVENUE,BROOKLYN,NY,11235,Brooklyn,,(718) 769-5831,260
861,ROMAGICA CORP,CELESTE,Enclosed Sidewalk Cafe,1429718,"502 AMSTERDAM AVENUE, NEW YORK, NY 10024",502,AMSTERDAM AVENUE,NEW YORK,NY,10024,Manhattan,,(212) 874-4559,112
435,ROMANOS FAMOUS PIZZA CORP.,,Unenclosed Sidewalk Cafe,1277441,"32-21 BROADWAY, LIC, NY 11106",32-21,BROADWAY,LIC,NY,11106,Queens,,(718) 626-5292,423
615,"ROTHMANN'S 54TH STREET, LLC",ROTHMANN'S,Unenclosed Sidewalk Cafe,1348207,"3 EAST   54 STREET, NEW YORK, NY 10022",3,EAST   54 STREET,NEW YORK,NY,10022,Manhattan,,(212) 319-550,147
521,"SABOR LATINO I,CORP",SABOR LATINORESTAURANT,Unenclosed Sidewalk Cafe,1311161,"9535 40TH RD, QUEENS, NY 11373",9535,40TH RD,QUEENS,NY,11373,Queens,,(718) 457-3966,315
523,SABROSURA RESTAURANT INC.,SABROSURA RESTAURANT INC,Enclosed Sidewalk Cafe,1311514,"1200 CASTLE HILL AVE, BRONX, NY 10462",1200,CASTLE HILL AVE,BRONX,NY,10462,Bronx,,(718) 597-1344,603
86,SAC'S PIZZA PLACE INC.,SAC'S PLACE,Enclosed Sidewalk Cafe,0974443,"25-41 BROADWAY, ASTORIA, NY 11106",25-41,BROADWAY,ASTORIA,NY,11106,Queens,,(718) 204-5002,346
764,SAGI RESTAURANT CORP,FRANCESA LA VELA CUCINA ITALIANA,Unenclosed Sidewalk Cafe,1416326,"373 AMSTERDAM AVENUE, NEW YORK, NY 10024",373,AMSTERDAM AVENUE,NEW YORK,NY,10024,Manhattan,,(212) 877-7718,140
366,SALVATORE'S CORP.,COPPOLAS,Unenclosed Sidewalk Cafe,1233901,"378 THIRD AVENUE, NEW YORK, NY 10016",378,THIRD AVENUE,NEW YORK,NY,10016,Manhattan,,(212) 679-0070,109
682,SALVATORES OF SOHO INC,SALVATORES OF SOHO,Unenclosed Sidewalk Cafe,1377344,"3738 RIVERDALE AVE, BRONX, NY 10463",3738,RIVERDALE AVE,BRONX,NY,10463,Bronx,,(917) 578-5461,380
225,SAL & VIK CORP.,BELLA VIA RESTAURANT,Unenclosed Sidewalk Cafe,1165566,"47-46 VERNON BOULEVARD, LIC, NY 11101",47-46,VERNON BOULEVARD,LIC,NY,11101,Queens,,(718) 361-7510,392
7,SANGE REST. INC.,TIO PEPE            S/C #215,Enclosed Sidewalk Cafe,0693313,"168 WEST 4 ST, NEW YORK, NY 10014",168,WEST 4 ST,NEW YORK,NY,10014,Manhattan,,(212) 675-5097,129
946,SARABETH'S PAS LLC,SARABETH'S,Unenclosed Sidewalk Cafe,1457685,"381 PARK AVENUE S, NEW YORK, NY 10016",381,PARK AVENUE S,NEW YORK,NY,10016,Manhattan,,(917) 923-9995,547
457,S.A.V. ASSOCIATES INC.,TURKVAZ,Unenclosed Sidewalk Cafe,1280169,"2637 BROADWAY, NEW YORK, NY 10025",2637,BROADWAY,NEW YORK,NY,10025,Manhattan,,(212) 665-1141,264
696,SBAFO NYC LLC,LIEVITO PIZZERIA,Unenclosed Sidewalk Cafe,1381707,"581 HUDSON STREET, NEW YORK, NY 10014",581,HUDSON STREET,NEW YORK,NY,10014,Manhattan,,(212) 645-5811,188
267,"SBCPS,LLC",SARABETH'S,Unenclosed Sidewalk Cafe,1189655,"40 CENTRAL PARK S, NY, NY 10019",40,CENTRAL PARK S,NY,NY,10019,Manhattan,,(212) 826-5959,256
403,SCENIC ROUTE 66 CAFE INC,ROUTE 66 CAFE,Unenclosed Sidewalk Cafe,1254413,"858 9TH AVE, NEW YORK, NY 10019",858,9TH AVE,NEW YORK,NY,10019,Manhattan,,(212) 977-7600,115
408,SCHATZI CORP.,WALLSE,Unenclosed Sidewalk Cafe,1257073,"342-344 W 11TH ST, NEW YORK, NY 10014",342-344,W 11TH ST,NEW YORK,NY,10014,Manhattan,,(212) 352-2300,270
721,SCODITTI CONSULTING GROUP INC,BRIO DOWNTOWN NYC,Unenclosed Sidewalk Cafe,1387415,"920 BROADWAY, NEW YORK, NY 10010",920,BROADWAY,NEW YORK,NY,10010,Manhattan,,(212) 673-2121,380
743,"SDNY 19 MAD PARK, LLC",SD26,Unenclosed Sidewalk Cafe,1394111,"19 E 26TH ST, NEW YORK, NY 10010",19,E 26TH ST,NEW YORK,NY,10010,Manhattan,,(212) 265-5959,148
433,SENGUPTA FOOD SERVICES LLC,SOHO PARK,Unenclosed Sidewalk Cafe,1277362,"62 PRINCE ST, NEW YORK, NY 10012",62,PRINCE ST,NEW YORK,NY,10012,Manhattan,,(212) 219-2129,255
773,"SERAFINA 77 WEST, LLC",SERAFINA,Unenclosed Sidewalk Cafe,1418144,"2178 BROADWAY, NEW YORK, NY 10024",2178,BROADWAY,NEW YORK,NY,10024,Manhattan,,(631) 424-8480,847
237,SERAFINA BROADWAY LTD,,Unenclosed Sidewalk Cafe,1169547,"210 W 55TH ST, NEW YORK, NY 10019",210,W 55TH ST,NEW YORK,NY,10019,Manhattan,,(212) 315-1700,537
779,SERAFINA MEATPACKING LLC,,Unenclosed Sidewalk Cafe,1418637,"7 9TH AVE, NEW YORK, NY 10014",7,9TH AVE,NEW YORK,NY,10014,Manhattan,,(631) 424-8480,405
246,SERVICE CORP,JACQUES RESTAURANT,Unenclosed Sidewalk Cafe,1173208,"20 PRINCE ST, NEW YORK, NY 10012",20,PRINCE ST,NEW YORK,NY,10012,Manhattan,,(212) 966-8886,118
67,"SEVENTH AVENUE TOMATO,INC.",RESTIVO RISTORANTE,Unenclosed Sidewalk Cafe,0936261,"209 7 AVENUE, NEW YORK, NY 10011",209,7 AVENUE,NEW YORK,NY,10011,Manhattan,,(212) 366-4133,272
537,S. G. M. G. CORP.,FULL MOON PIZZERIA,Unenclosed Sidewalk Cafe,1315889,"600 E 187TH ST, BRONX, NY 10458",600,E 187TH ST,BRONX,NY,10458,Bronx,,(718) 584-3451,349
469,SHAKE SHACK 366 COLUMBUS LLC,SHAKE SHACK,Enclosed Sidewalk Cafe,1282506,"366 COLUMBUS AVE, NEW YORK, NY 10024",366,COLUMBUS AVE,NEW YORK,NY,10024,Manhattan,,(212) 227-1771,431
731,"SHAKE SHACK FULTON STREET BROOKLYN, LLC",SHAKE SHACK,Enclosed Sidewalk Cafe,1389508,"409 FULTON ST, BROOKLYN, NY 11201",409,FULTON ST,BROOKLYN,NY,11201,Brooklyn,,(646) 747-7212,613
667,SHALIZAR LLC,PERSEPOLIS,Unenclosed Sidewalk Cafe,1361517,"1407 2ND AVE, NEW YORK, NY 10021",1407,2ND AVE,NEW YORK,NY,10021,Manhattan,,(212) 535-1100,195
397,SHANGRILA DELI CORP,SHANGRILA DELI,Enclosed Sidewalk Cafe,1251807,"228 FORT WASHINGTON AVE, NEW YORK, NY 10032",228,FORT WASHINGTON AVE,NEW YORK,NY,10032,Manhattan,,(212) 927-6685,262
434,SHANNON CAFE LLC,PIG N WHISTLE ON 2ND,Unenclosed Sidewalk Cafe,1277414,"951 2ND AVE, NEW YORK, NY 10022",951,2ND AVE,NEW YORK,NY,10022,Manhattan,,(917) 543-2948,113
553,"SHARAKU, INC",,Enclosed Sidewalk Cafe,1323624,"14 STUYVESANT ST, NEW YORK, NY 10003",14,STUYVESANT ST,NEW YORK,NY,10003,Manhattan,,(212) 598-0403,254
839,"SHELBURNE BAR AND GRILL, INC.",THE IRISH PUB,Unenclosed Sidewalk Cafe,1424846,"837 7TH AVE, NEW YORK, NY 10019",837,7TH AVE,NEW YORK,NY,10019,Manhattan,,(212) 664-9364,192
275,SHIRT RESTAURANT CORP,ISLAND,Unenclosed Sidewalk Cafe,1191523,"1305 MADISON AVENUE, NEW YORK, NY 10128",1305,MADISON AVENUE,NEW YORK,NY,10128,Manhattan,,(212) 996-1200,83
90,SIBECA CORPORATION,POLLOS MARIO,Enclosed Sidewalk Cafe,0978206,"40-19 BROADWAY, ASTORIA, NY 11103",40-19,BROADWAY,ASTORIA,NY,11103,Queens,,(718) 932-2424,366
432,SIGGY'S GOOD FOOD L.L.C.,,Unenclosed Sidewalk Cafe,1277182,"76 HENRY ST, BROOKLYN, NY 11201",76,HENRY ST,BROOKLYN,NY,11201,Brooklyn,,(718) 237-3199,158
882,SIGNATURE 102 NORTH END AVE LLC,NORTH END GRILL,Unenclosed Sidewalk Cafe,1433949,"102 N END AVE, NEW YORK, NY 10282",102,N END AVE,NEW YORK,NY,10282,Manhattan,,(646) 747-1600,462
859,SILO EAST INC,SOCARRAT EAST,Unenclosed Sidewalk Cafe,1429319,"953 2ND AVE, NEW YORK, NY 10022",953,2ND AVE,NEW YORK,NY,10022,Manhattan,,(917) 572-9916,42
333,SILVER MOON BAKERY INC.,,Unenclosed Sidewalk Cafe,1222176,"2740 BROADWAY, NEW YORK, NY 10025",2740,BROADWAY,NEW YORK,NY,10025,Manhattan,,(212) 866-4717,261
